image_id,crop_type,disease_label,severity,day_of_year,avg_temp_C,rel_humidity_pct,rain_mm,ndvi,soil_moist_pct,light_lux
18867,rice,blight,1,318,24.23,75.12,49.2,0.9,25.22,94841
18868,corn,blight,4,260,33.91,66.25,47.98,0.47,42.41,18579
18869,rice,blight,4,347,19.42,78.04,4.64,0.6,5.57,116346
18870,rice,healthy,0,268,28.02,44.04,24.85,0.65,21.5,105559
18871,corn,blight,2,156,31.53,89.29,15.32,0.42,55.72,108575
18872,tomato,mosaic,2,175,13.05,32.52,16.49,0.48,34.08,100652
18873,apple,mildew,3,342,34.74,75.13,20.56,0.35,15.17,89831
18874,apple,rust,1,149,16.0,35.23,43.84,0.25,24.55,53457
18875,apple,healthy,0,205,32.51,53.54,12.23,0.61,38.69,47319
18876,corn,healthy,0,289,11.3,88.24,0.35,0.55,5.83,103752
18877,apple,healthy,0,264,17.91,84.9,4.66,0.55,35.65,75756
18878,corn,healthy,0,48,34.24,30.96,42.71,0.59,49.27,60848
18879,corn,healthy,0,242,13.19,89.25,41.07,0.31,25.57,100223
18880,apple,mildew,3,222,15.87,40.14,42.13,0.46,34.8,35230
18881,rice,blight,2,207,18.57,57.06,33.87,0.26,37.0,40730
18882,corn,blight,2,182,16.44,59.45,10.33,0.28,58.76,97366
18883,rice,healthy,0,276,17.63,72.39,3.46,0.3,49.13,61156
18884,tomato,blight,3,184,28.17,35.48,37.19,0.53,30.36,60966
18885,rice,blight,1,182,12.71,75.72,32.79,0.27,18.51,102765
18886,corn,rust,4,170,14.23,97.47,35.09,0.35,36.72,93013
18887,corn,mildew,2,328,34.74,92.17,30.34,0.6,5.38,109040
18888,tomato,mosaic,2,138,24.04,75.57,30.03,0.58,41.82,74026
18889,apple,mildew,3,118,28.07,57.72,30.86,0.23,25.36,113740
18890,apple,healthy,0,180,25.87,85.78,1.39,0.89,17.09,111282
18891,apple,blight,4,300,20.41,70.53,20.44,0.31,24.68,37541
18892,rice,rust,3,15,26.18,84.38,18.55,0.55,5.43,41196
18893,rice,healthy,0,201,28.59,79.96,1.59,0.38,18.13,78304
18894,tomato,healthy,0,5,32.58,43.34,46.96,0.43,40.41,15392
18895,rice,blight,4,63,24.55,94.93,29.73,0.47,13.99,59647
18896,tomato,healthy,0,209,15.63,75.86,6.79,0.89,12.39,35642
18897,tomato,blight,1,286,30.57,39.45,21.68,0.7,14.67,42534
18898,corn,blight,1,359,25.91,75.08,41.36,0.39,24.38,98636
18899,corn,mosaic,4,340,10.69,66.34,22.3,0.47,42.86,19229
18900,tomato,mosaic,1,195,10.52,91.2,32.11,0.82,41.75,49738
18901,corn,mildew,3,159,29.54,66.53,45.69,0.38,6.65,85295
18902,rice,blight,4,248,16.82,37.01,29.87,0.2,13.8,69365
18903,corn,healthy,0,282,26.33,74.02,3.56,0.38,39.75,114363
18904,tomato,rust,4,14,32.34,72.27,3.5,0.48,34.73,63043
18905,apple,healthy,0,128,21.5,60.08,6.39,0.24,54.64,35727
18906,tomato,mildew,2,299,16.37,98.92,47.58,0.26,47.9,41115
18907,corn,mosaic,3,354,21.07,39.88,3.14,0.44,22.3,110798
18908,rice,mosaic,4,125,14.05,68.67,47.1,0.47,58.67,117727
18909,corn,blight,1,137,33.32,80.59,46.96,0.79,40.99,114795
18910,tomato,healthy,0,118,21.96,33.62,33.97,0.5,25.44,80560
18911,corn,healthy,0,193,23.81,60.21,30.33,0.62,47.87,102189
18912,rice,healthy,0,318,22.98,57.48,17.12,0.53,38.82,93959
18913,apple,mildew,2,120,13.59,50.25,4.24,0.28,50.04,118899
18914,corn,rust,3,49,16.06,71.11,36.41,0.61,35.5,109856
18915,apple,mildew,3,7,18.41,85.22,11.19,0.81,16.79,10996
18916,apple,mosaic,4,123,32.26,89.76,4.87,0.81,28.47,52755
18917,tomato,healthy,0,16,16.52,85.08,13.27,0.54,24.7,83579
18918,rice,healthy,0,331,33.22,84.68,38.91,0.73,16.61,16986
18919,tomato,mildew,4,275,24.51,48.56,21.33,0.54,38.95,32215
18920,tomato,healthy,0,195,20.87,31.44,44.79,0.82,33.16,118911
18921,apple,mildew,4,75,27.18,71.26,14.27,0.56,24.1,50845
18922,rice,mildew,4,232,26.25,39.83,19.93,0.65,24.84,15347
18923,tomato,blight,4,52,31.54,74.86,23.47,0.85,39.74,48747
18924,apple,healthy,0,169,11.91,41.24,35.11,0.22,23.55,39012
18925,apple,rust,2,198,31.13,57.29,30.02,0.79,30.87,111205
18926,tomato,healthy,0,335,30.91,47.8,27.99,0.76,30.06,110737
18927,rice,rust,3,271,13.3,33.69,28.29,0.62,19.85,63940
18928,corn,rust,1,227,23.88,96.53,7.83,0.59,27.71,77040
18929,rice,healthy,0,191,34.33,43.2,47.66,0.76,55.45,103747
18930,tomato,blight,3,169,21.57,89.0,28.25,0.71,9.36,43672
18931,apple,blight,3,279,23.94,46.03,32.76,0.69,55.22,113531
18932,rice,rust,1,144,20.19,99.98,11.44,0.75,22.26,79861
18933,apple,rust,2,81,17.88,57.25,32.45,0.65,8.52,31240
18934,rice,healthy,0,340,30.85,87.13,24.21,0.6,57.44,27383
18935,apple,healthy,0,142,24.42,84.09,13.92,0.49,29.1,49557
18936,tomato,mildew,3,271,13.08,58.89,24.77,0.73,11.48,75873
18937,tomato,rust,1,147,29.45,38.43,16.28,0.57,49.1,65599
18938,rice,rust,2,158,18.53,99.57,14.21,0.33,13.38,31944
18939,tomato,blight,1,34,20.62,36.54,7.26,0.71,47.51,65697
18940,rice,rust,4,189,17.44,90.93,36.59,0.24,11.57,43519
18941,rice,rust,1,145,30.84,73.06,24.24,0.51,8.86,82596
18942,rice,healthy,0,187,12.35,44.49,22.35,0.48,23.11,113659
18943,tomato,healthy,0,347,11.56,94.41,46.9,0.32,59.94,98938
18944,tomato,healthy,0,265,13.44,46.48,49.48,0.81,11.83,88304
18945,apple,healthy,0,347,28.6,90.2,31.13,0.75,13.19,104472
18946,rice,rust,4,177,14.29,39.29,0.13,0.26,48.42,61491
18947,apple,blight,3,52,29.34,62.39,39.25,0.26,42.35,67672
18948,corn,blight,1,322,33.4,62.34,20.27,0.38,46.03,119388
18949,apple,mildew,3,138,10.45,86.22,41.14,0.81,8.62,29225
18950,rice,healthy,0,17,34.45,48.56,32.24,0.38,34.36,58410
18951,corn,mildew,3,362,17.21,37.52,30.38,0.49,36.43,102379
18952,corn,healthy,0,98,32.39,84.7,22.62,0.36,22.0,83676
18953,rice,mildew,4,112,31.64,64.04,35.12,0.37,37.33,39070
18954,rice,healthy,0,117,26.02,80.97,31.69,0.46,12.36,87816
18955,rice,healthy,0,325,25.79,71.17,25.77,0.77,56.49,98925
18956,tomato,healthy,0,101,10.63,82.4,16.57,0.68,58.12,22353
18957,apple,healthy,0,224,20.14,77.89,1.17,0.75,26.12,103564
18958,rice,rust,1,158,21.02,68.01,44.59,0.42,40.04,102730
18959,tomato,healthy,0,247,11.82,78.01,23.58,0.6,58.15,19284
18960,rice,healthy,0,116,16.03,68.29,5.76,0.54,13.91,37415
18961,apple,healthy,0,63,12.06,95.29,46.76,0.51,59.23,98914
18962,apple,mosaic,3,215,10.91,85.53,32.62,0.39,21.05,76717
18963,tomato,healthy,0,160,23.84,75.6,47.78,0.89,51.05,117465
18964,rice,mosaic,2,60,21.2,79.49,7.34,0.71,29.59,38081
18965,rice,healthy,0,337,30.62,66.96,33.43,0.27,18.09,101218
18966,corn,healthy,0,232,23.0,94.85,48.77,0.82,57.0,52451
18967,rice,rust,3,291,11.15,95.24,39.73,0.83,30.8,65889
18968,corn,mosaic,3,130,17.55,98.25,26.24,0.31,37.08,29088
18969,apple,rust,3,93,16.49,96.35,37.28,0.71,24.4,71561
18970,corn,rust,4,189,25.22,64.0,4.92,0.36,11.3,119728
18971,rice,mosaic,2,258,29.11,50.67,49.23,0.35,25.44,86543
18972,rice,mildew,1,337,32.27,32.37,2.9,0.68,26.84,44301
18973,corn,healthy,0,47,19.47,72.75,37.88,0.27,37.01,40278
18974,corn,rust,4,118,31.32,54.15,8.18,0.53,45.16,96922
18975,rice,mildew,2,124,10.46,54.75,43.5,0.62,51.02,28519
18976,tomato,rust,4,287,27.86,84.44,32.89,0.43,44.45,29273
18977,tomato,mosaic,1,160,17.87,30.92,40.52,0.46,34.36,56762
18978,apple,rust,4,343,33.43,74.86,35.38,0.89,27.1,67741
18979,rice,mosaic,4,129,20.68,70.94,38.89,0.84,34.67,118375
18980,tomato,healthy,0,11,11.28,44.06,32.5,0.55,47.11,53812
18981,corn,blight,1,85,32.86,78.63,25.55,0.71,17.52,61160
18982,apple,healthy,0,187,16.28,94.45,25.4,0.47,31.34,88441
18983,tomato,healthy,0,316,11.86,59.26,10.39,0.45,39.43,68892
18984,apple,healthy,0,141,30.92,67.88,43.85,0.27,25.18,11318
18985,tomato,mosaic,2,62,34.72,46.19,18.32,0.68,16.77,25286
18986,tomato,healthy,0,167,24.36,99.47,38.11,0.76,39.23,14989
18987,corn,healthy,0,242,21.22,90.89,48.81,0.78,37.32,32355
18988,apple,healthy,0,300,16.74,35.55,45.17,0.35,9.01,97369
18989,corn,healthy,0,25,21.13,58.21,6.27,0.21,55.2,22730
18990,apple,healthy,0,293,21.71,54.51,33.71,0.7,15.46,82214
18991,apple,healthy,0,218,22.33,61.33,21.34,0.87,40.44,22301
18992,rice,blight,2,27,19.96,42.96,14.23,0.28,55.07,41749
18993,rice,healthy,0,47,11.53,78.51,10.0,0.32,32.63,79550
18994,rice,mildew,1,93,34.48,69.47,18.96,0.25,21.9,98767
18995,corn,mosaic,3,119,24.71,66.59,2.75,0.77,5.63,86996
18996,tomato,healthy,0,286,25.97,82.46,22.02,0.39,24.82,104304
18997,corn,mildew,1,197,25.7,32.68,24.64,0.52,44.68,71569
18998,rice,mosaic,4,258,26.48,83.32,16.1,0.3,20.79,33126
18999,corn,blight,4,244,28.86,75.46,11.5,0.56,32.14,43950
19000,rice,blight,1,363,12.92,38.44,40.45,0.71,15.55,94163
19001,tomato,healthy,0,347,21.98,58.05,14.97,0.64,15.6,112064
19002,corn,healthy,0,300,12.23,98.87,28.82,0.23,43.84,84226
19003,rice,healthy,0,233,14.53,88.42,32.92,0.85,10.09,15914
19004,tomato,healthy,0,231,26.15,91.65,13.02,0.56,15.02,119965
19005,corn,healthy,0,90,14.52,45.42,5.95,0.43,49.05,99536
19006,tomato,mosaic,4,116,12.0,82.45,36.2,0.25,46.84,101078
19007,rice,healthy,0,72,15.11,42.2,41.49,0.41,23.54,109991
19008,apple,blight,1,143,33.58,40.49,26.71,0.23,34.68,51044
19009,corn,mildew,1,161,24.33,84.47,2.49,0.76,59.53,100569
19010,tomato,healthy,0,103,11.72,56.71,32.31,0.63,24.78,119725
19011,apple,healthy,0,32,24.96,47.99,46.58,0.81,14.48,66651
19012,corn,blight,3,146,22.19,34.83,41.92,0.67,44.53,115605
19013,corn,healthy,0,118,32.9,69.09,11.26,0.36,42.37,110718
19014,apple,mosaic,4,104,18.56,39.63,19.34,0.86,53.81,104961
19015,rice,blight,4,217,34.34,97.76,4.73,0.34,22.77,44920
19016,apple,mildew,3,163,19.28,47.45,21.57,0.89,40.18,29336
19017,rice,blight,3,111,10.3,65.7,44.8,0.76,27.39,11686
19018,apple,healthy,0,151,24.03,35.08,18.49,0.39,45.49,32936
19019,rice,mildew,4,343,12.27,95.51,19.9,0.81,41.05,20366
19020,rice,healthy,0,116,22.92,55.58,5.97,0.58,48.17,63138
19021,apple,healthy,0,35,25.8,49.11,10.4,0.89,29.96,37767
19022,tomato,healthy,0,360,28.94,75.75,12.81,0.84,43.71,38931
19023,corn,blight,4,345,19.6,49.04,35.22,0.89,21.4,112139
19024,corn,healthy,0,210,32.02,51.39,10.09,0.89,31.41,53794
19025,corn,blight,1,284,24.78,34.62,31.44,0.43,19.15,97668
19026,apple,blight,1,337,15.65,74.07,16.42,0.51,50.62,48115
19027,corn,blight,3,124,15.24,71.04,43.72,0.46,54.15,39957
19028,tomato,blight,4,322,25.42,98.22,37.89,0.85,34.49,78557
19029,rice,healthy,0,81,13.08,60.18,26.61,0.66,38.42,48626
19030,corn,healthy,0,162,28.53,38.41,17.3,0.3,11.28,29427
19031,corn,blight,3,338,14.75,72.41,3.45,0.53,33.45,14604
19032,tomato,mosaic,4,251,12.16,71.01,1.06,0.7,44.0,68828
19033,rice,healthy,0,119,23.04,79.72,37.44,0.42,56.64,36432
19034,corn,healthy,0,149,25.79,78.58,28.58,0.37,23.61,73881
19035,tomato,blight,1,250,25.78,37.5,17.74,0.52,23.86,60100
19036,tomato,blight,4,175,11.54,82.4,8.66,0.8,21.35,82140
19037,tomato,healthy,0,286,26.1,44.11,36.66,0.77,48.32,29628
19038,apple,mildew,2,289,13.28,53.2,10.44,0.21,31.67,26124
19039,corn,healthy,0,12,10.21,42.7,11.18,0.3,9.3,67584
19040,rice,mosaic,4,236,16.22,50.1,5.38,0.38,48.62,68770
19041,apple,healthy,0,26,17.42,50.53,47.61,0.6,25.38,46659
19042,tomato,mosaic,1,246,19.5,35.52,45.87,0.57,8.5,10574
19043,rice,blight,1,234,25.4,47.0,47.39,0.28,41.71,18330
19044,tomato,rust,3,62,32.08,53.41,34.73,0.43,26.71,20786
19045,rice,healthy,0,138,15.2,80.24,40.3,0.82,36.62,56154
19046,apple,healthy,0,182,20.24,67.43,33.9,0.31,50.54,22138
19047,tomato,blight,1,206,30.15,41.64,35.0,0.34,43.51,95483
19048,corn,mosaic,1,228,28.44,83.97,26.39,0.31,5.5,67325
19049,rice,rust,2,163,32.95,68.21,21.01,0.42,13.33,14143
19050,tomato,mildew,2,99,34.92,93.4,24.1,0.42,5.17,35449
19051,corn,healthy,0,207,17.34,84.31,44.9,0.86,25.78,53201
19052,apple,mildew,4,130,27.4,37.94,18.22,0.6,37.97,73547
19053,rice,blight,2,310,30.47,88.57,34.14,0.87,29.79,65837
19054,corn,healthy,0,46,10.04,49.42,3.51,0.62,30.76,51250
19055,rice,rust,3,262,26.82,74.58,32.32,0.38,50.42,102461
19056,apple,rust,3,165,19.43,95.39,20.58,0.5,49.96,108967
19057,tomato,healthy,0,9,19.46,68.16,3.79,0.55,9.33,61791
19058,apple,mosaic,3,360,19.95,98.01,33.89,0.72,38.03,37182
19059,tomato,mosaic,4,285,22.58,72.61,21.78,0.76,26.62,55891
19060,tomato,rust,4,88,11.15,38.71,1.69,0.61,27.73,112114
19061,apple,mildew,2,213,12.45,61.37,21.81,0.5,54.49,45015
19062,rice,mildew,2,123,29.0,58.51,46.58,0.63,40.28,71163
19063,corn,healthy,0,331,17.8,47.33,29.31,0.9,27.94,26443
19064,apple,healthy,0,40,34.2,95.56,38.9,0.24,39.45,90205
19065,tomato,mildew,3,330,17.75,33.67,41.7,0.7,33.15,87677
19066,corn,healthy,0,282,26.98,36.64,25.95,0.36,42.65,63094
19067,apple,mildew,3,115,27.9,72.84,38.42,0.74,31.01,53059
19068,tomato,healthy,0,236,12.76,98.65,34.97,0.55,36.39,27049
19069,rice,mosaic,2,103,32.32,94.39,40.63,0.72,13.56,17973
19070,corn,blight,1,320,12.67,53.18,39.79,0.33,19.84,98058
19071,rice,blight,1,334,12.01,96.76,43.59,0.63,42.66,89236
19072,rice,healthy,0,312,32.87,57.24,3.07,0.54,38.76,54289
19073,tomato,rust,3,132,13.95,86.66,14.55,0.29,25.74,58078
19074,tomato,blight,3,247,32.79,49.48,30.35,0.43,55.91,119331
19075,tomato,rust,1,73,34.11,52.9,39.37,0.34,17.97,34086
19076,apple,healthy,0,160,33.47,57.21,20.22,0.29,10.04,102180
19077,corn,rust,1,276,24.56,58.57,41.85,0.51,28.93,100561
19078,tomato,rust,3,84,10.32,73.09,40.29,0.39,18.46,65733
19079,apple,healthy,0,62,30.47,47.43,13.64,0.74,12.76,28959
19080,apple,blight,1,86,18.0,41.51,25.84,0.64,58.96,57007
19081,apple,rust,4,61,15.67,41.9,3.68,0.69,36.66,25379
19082,rice,healthy,0,192,21.03,77.74,22.46,0.64,41.6,80246
19083,rice,mosaic,1,359,17.84,49.7,19.88,0.61,57.89,106610
19084,tomato,healthy,0,251,28.71,87.11,49.31,0.53,22.19,61688
19085,rice,healthy,0,185,12.93,82.14,12.87,0.63,16.45,115049
19086,tomato,healthy,0,156,33.47,62.18,8.06,0.3,57.94,58066
19087,tomato,healthy,0,193,18.64,63.68,3.51,0.78,54.0,63533
19088,corn,healthy,0,355,15.09,85.96,23.44,0.6,35.08,113426
19089,apple,healthy,0,52,16.45,57.81,13.77,0.31,39.88,85252
19090,apple,mosaic,2,73,29.57,91.53,46.13,0.3,44.48,64331
19091,rice,mosaic,3,297,25.22,56.13,6.24,0.78,55.08,65122
19092,apple,rust,3,202,15.43,63.16,42.78,0.77,58.68,104768
19093,corn,healthy,0,113,29.52,95.17,27.95,0.72,26.05,50261
19094,apple,mosaic,2,333,10.65,32.61,31.82,0.44,56.49,110891
19095,apple,healthy,0,343,11.93,83.18,17.81,0.68,49.11,45530
19096,rice,healthy,0,75,17.38,35.99,27.43,0.77,49.35,44639
19097,tomato,blight,3,152,24.74,32.41,4.57,0.35,25.71,45271
19098,apple,rust,4,193,23.03,38.95,15.76,0.37,45.01,95834
19099,rice,healthy,0,20,14.63,99.65,18.17,0.43,6.19,119810
19100,tomato,mildew,1,199,26.66,68.22,19.44,0.54,56.68,88425
19101,tomato,rust,1,161,28.29,70.48,13.12,0.3,14.03,114033
19102,corn,mosaic,4,28,31.09,49.25,15.01,0.63,39.45,72065
19103,apple,healthy,0,77,29.26,91.85,31.73,0.22,38.23,84193
19104,corn,rust,1,241,24.77,30.06,25.86,0.89,46.78,91717
19105,apple,healthy,0,217,25.55,83.3,41.98,0.65,47.35,37844
19106,corn,blight,1,108,13.89,83.12,35.12,0.5,57.02,109278
19107,corn,mildew,2,142,11.95,42.48,26.17,0.52,25.18,23666
19108,rice,healthy,0,24,10.42,44.12,12.48,0.88,20.9,25781
19109,apple,rust,4,15,33.95,40.8,32.75,0.64,6.94,47478
19110,tomato,rust,4,93,29.15,89.17,3.89,0.82,29.37,106385
19111,tomato,healthy,0,43,16.51,79.75,17.36,0.71,41.92,13035
19112,tomato,healthy,0,209,13.35,45.11,33.31,0.5,6.65,63662
19113,tomato,healthy,0,32,18.04,79.33,31.06,0.77,50.59,117500
19114,corn,healthy,0,356,26.82,97.56,13.01,0.65,8.03,63674
19115,corn,blight,3,187,23.69,52.36,18.3,0.53,28.62,64817
19116,apple,mosaic,1,115,22.74,49.0,8.6,0.66,8.99,14680
19117,tomato,healthy,0,245,15.21,60.16,6.7,0.89,10.45,38406
19118,apple,rust,3,136,14.16,94.79,29.34,0.65,26.78,117586
19119,rice,mosaic,2,354,11.48,82.45,26.86,0.69,59.56,110240
19120,corn,rust,3,288,25.18,77.86,33.32,0.79,10.26,106239
19121,tomato,blight,3,357,33.28,64.34,18.33,0.41,21.49,84855
19122,apple,mosaic,2,200,28.74,76.09,1.35,0.61,24.67,19309
19123,tomato,mildew,2,100,26.27,30.19,13.85,0.48,49.76,31296
19124,tomato,blight,3,10,12.22,42.15,22.78,0.84,55.08,11550
19125,corn,healthy,0,65,11.35,38.83,25.9,0.53,45.64,60509
19126,apple,mildew,3,78,17.11,73.78,44.35,0.31,55.86,67842
19127,rice,rust,1,149,24.75,87.08,25.91,0.67,16.75,33192
19128,tomato,healthy,0,105,14.72,79.09,42.85,0.8,24.38,54523
19129,apple,rust,1,322,13.41,37.81,46.56,0.9,21.54,35749
19130,apple,blight,4,288,18.19,83.61,36.39,0.6,24.73,59465
19131,rice,blight,2,281,22.42,90.19,14.22,0.51,7.9,26037
19132,apple,healthy,0,185,34.56,46.01,23.08,0.44,58.97,10689
19133,rice,rust,4,11,31.4,73.95,37.9,0.87,17.86,56592
19134,corn,rust,4,214,34.15,40.24,44.26,0.44,57.41,95957
19135,rice,healthy,0,267,15.11,79.77,8.86,0.57,5.73,100686
19136,rice,rust,3,115,16.88,96.12,7.15,0.35,40.72,37161
19137,rice,rust,1,157,26.22,43.46,3.39,0.33,26.79,118367
19138,apple,mosaic,4,203,24.88,64.62,30.16,0.72,9.18,94972
19139,apple,blight,3,364,30.3,48.43,5.11,0.49,19.99,21595
19140,tomato,healthy,0,91,21.45,65.29,8.52,0.22,20.03,22308
19141,apple,healthy,0,55,31.35,82.14,24.98,0.66,41.53,33876
19142,apple,rust,4,18,14.52,88.11,21.53,0.84,7.39,60352
19143,corn,healthy,0,78,31.23,75.0,36.86,0.74,35.67,44684
19144,apple,healthy,0,184,14.1,37.98,46.84,0.86,41.9,13062
19145,tomato,healthy,0,75,34.64,77.02,23.65,0.55,34.38,101421
19146,rice,healthy,0,165,13.2,93.99,14.53,0.87,39.75,34040
19147,rice,rust,2,300,24.95,70.29,37.61,0.3,50.14,33068
19148,apple,rust,2,182,25.01,67.92,48.29,0.87,51.96,96703
19149,corn,healthy,0,120,30.8,53.56,27.39,0.77,57.17,111182
19150,tomato,mildew,3,317,20.77,86.96,7.49,0.59,50.43,70443
19151,apple,rust,3,308,19.47,68.22,45.86,0.68,32.67,42406
19152,apple,mildew,2,104,26.76,38.02,28.4,0.84,41.05,68946
19153,rice,blight,4,290,15.65,86.8,29.02,0.41,37.45,34233
19154,apple,mosaic,2,295,27.11,96.04,49.68,0.69,32.28,113255
19155,rice,healthy,0,180,10.79,67.09,29.42,0.34,51.18,69318
19156,tomato,rust,2,201,17.65,86.63,11.2,0.68,15.04,15447
19157,tomato,healthy,0,355,12.13,90.66,28.36,0.86,47.36,36356
19158,tomato,healthy,0,68,22.41,69.12,13.71,0.59,22.43,71609
19159,corn,rust,1,167,20.65,93.75,15.58,0.32,14.37,52037
19160,rice,blight,2,308,24.67,99.27,19.15,0.24,36.71,89224
19161,apple,mildew,1,156,34.98,44.74,25.09,0.62,20.46,38089
19162,rice,healthy,0,70,17.24,59.44,49.47,0.47,12.46,118014
19163,corn,healthy,0,151,29.31,51.14,48.67,0.61,33.17,62058
19164,apple,healthy,0,89,19.35,44.19,30.19,0.66,41.09,26132
19165,rice,blight,4,229,22.06,73.87,46.97,0.31,47.1,96509
19166,corn,mosaic,2,110,15.04,90.25,12.36,0.71,18.44,18501
19167,corn,blight,1,118,15.26,48.3,48.34,0.29,14.68,99625
19168,tomato,mildew,4,31,16.39,92.96,34.7,0.73,59.7,52564
19169,corn,blight,2,106,25.72,65.94,3.84,0.4,59.85,74955
19170,apple,blight,4,77,25.12,53.61,17.89,0.79,24.31,44640
19171,rice,healthy,0,46,21.67,66.21,39.49,0.81,58.92,45883
19172,tomato,blight,3,96,25.89,97.83,17.46,0.39,8.28,100300
19173,corn,healthy,0,339,11.01,59.63,33.96,0.32,36.08,101202
19174,corn,healthy,0,43,13.85,40.58,0.68,0.79,6.69,90376
19175,corn,healthy,0,306,22.48,81.51,43.3,0.54,28.9,86562
19176,rice,mosaic,1,294,15.09,70.92,27.25,0.68,46.34,86170
19177,corn,mildew,2,191,32.05,80.73,46.89,0.57,54.11,71032
19178,rice,rust,1,60,12.12,78.19,1.9,0.73,52.27,105634
19179,rice,blight,1,232,25.69,68.26,42.95,0.49,41.71,31503
19180,rice,rust,3,139,27.71,95.9,44.32,0.89,49.11,81131
19181,corn,mosaic,2,229,22.06,55.83,24.75,0.83,9.54,24093
19182,corn,healthy,0,224,21.84,60.0,8.93,0.37,27.68,110770
19183,corn,healthy,0,86,11.64,44.88,8.84,0.84,28.8,43413
19184,corn,healthy,0,253,11.74,51.17,31.01,0.29,41.19,101460
19185,tomato,mildew,4,197,19.82,50.6,31.31,0.77,52.76,40218
19186,corn,healthy,0,184,19.28,96.39,13.68,0.28,44.04,68040
19187,tomato,healthy,0,90,23.23,68.07,4.72,0.35,40.3,15999
19188,apple,healthy,0,160,26.39,33.11,41.19,0.42,31.91,96576
19189,tomato,blight,2,13,20.09,34.17,35.6,0.35,38.44,24581
19190,corn,blight,1,89,13.67,32.39,20.13,0.35,30.43,38668
19191,apple,mosaic,2,260,32.24,63.44,38.13,0.65,45.67,55996
19192,apple,healthy,0,214,16.33,48.83,15.15,0.29,14.27,95953
19193,tomato,blight,4,142,15.89,69.9,1.74,0.27,29.73,45120
19194,apple,healthy,0,326,10.31,70.51,36.06,0.49,17.87,61502
19195,tomato,healthy,0,77,18.98,31.77,32.3,0.46,5.07,89640
19196,apple,blight,1,312,14.81,68.23,22.52,0.6,49.82,10697
19197,apple,healthy,0,111,29.38,41.35,30.73,0.23,27.55,36286
19198,apple,blight,4,27,10.29,74.75,21.46,0.87,39.29,43983
19199,rice,blight,2,266,26.71,76.37,41.04,0.33,58.99,91724
19200,apple,rust,2,294,34.95,55.62,45.18,0.64,52.49,101775
19201,corn,mosaic,3,180,13.24,79.32,11.43,0.55,39.15,95866
19202,apple,mildew,2,165,19.9,86.3,25.66,0.53,26.89,117805
19203,rice,healthy,0,364,15.38,95.89,39.72,0.85,54.39,70051
19204,tomato,healthy,0,346,31.03,49.95,40.07,0.6,29.85,71651
19205,apple,mosaic,2,244,33.26,88.73,13.68,0.37,11.8,44690
19206,corn,rust,1,16,14.63,38.88,9.95,0.52,28.68,29756
19207,rice,healthy,0,170,16.0,78.92,36.57,0.36,38.3,23076
19208,apple,blight,4,338,23.85,31.21,45.02,0.64,24.56,11352
19209,rice,blight,3,350,20.64,34.56,39.62,0.88,26.95,16545
19210,rice,rust,4,7,19.28,66.19,44.85,0.86,57.49,90016
19211,apple,healthy,0,50,24.64,33.07,40.13,0.73,36.31,86398
19212,tomato,blight,2,276,28.71,90.72,19.5,0.4,26.16,17555
19213,tomato,rust,2,107,27.15,98.4,40.48,0.69,12.21,62391
19214,tomato,rust,1,135,19.2,77.89,36.8,0.82,44.79,15974
19215,rice,healthy,0,1,30.97,65.08,23.47,0.49,8.07,12844
19216,apple,mildew,2,261,33.76,67.8,0.37,0.65,55.17,75756
19217,apple,mosaic,4,129,11.8,47.47,28.38,0.3,29.93,18383
19218,tomato,mosaic,2,16,21.63,57.05,40.2,0.53,39.29,108000
19219,tomato,mosaic,2,15,24.08,76.95,22.96,0.35,39.38,87343
19220,tomato,rust,4,94,15.71,82.93,0.41,0.77,33.09,52276
19221,rice,mosaic,3,365,20.46,77.84,8.2,0.62,14.84,81789
19222,corn,mosaic,3,77,27.11,80.91,36.74,0.73,16.68,111581
19223,corn,mosaic,1,34,10.95,55.7,9.83,0.3,50.44,115440
19224,tomato,mosaic,1,280,11.7,94.13,40.6,0.22,34.8,89626
19225,corn,healthy,0,330,29.44,89.1,30.97,0.32,19.33,50338
19226,rice,rust,4,350,14.33,87.18,9.2,0.51,36.14,83045
19227,apple,healthy,0,165,31.38,39.84,35.19,0.38,9.49,80315
19228,tomato,blight,4,224,13.77,97.7,4.56,0.72,15.78,32321
19229,apple,healthy,0,346,31.17,45.98,37.49,0.54,32.07,41062
19230,rice,mosaic,3,35,25.47,45.81,11.63,0.21,31.41,17131
19231,tomato,healthy,0,51,25.27,50.51,27.82,0.4,43.59,105156
19232,apple,healthy,0,114,14.19,44.42,6.23,0.48,20.77,55191
19233,corn,mosaic,4,115,16.55,66.23,48.85,0.56,40.25,89158
19234,apple,mosaic,1,54,23.37,52.32,17.37,0.76,59.48,111127
19235,corn,mildew,2,277,33.27,52.77,49.37,0.28,51.57,61497
19236,tomato,blight,3,347,27.61,41.92,46.36,0.75,20.74,12629
19237,apple,rust,2,279,32.87,35.19,15.19,0.33,27.17,55870
19238,rice,mosaic,4,10,30.3,54.59,40.74,0.7,29.79,81167
19239,apple,healthy,0,263,18.36,46.59,10.37,0.85,57.74,47151
19240,corn,blight,2,256,17.56,40.46,33.42,0.77,46.33,63579
19241,apple,healthy,0,225,11.18,52.62,5.07,0.89,23.1,117538
19242,rice,blight,4,300,33.74,92.13,23.51,0.3,19.98,66501
